25397701;39.07474;-8.933111;-0.1559122;0.6819828
25397702;39.07472;-8.93294;-0.1559092;0.6819825
25397704;39.07341;-8.933437;-0.1559179;0.6819596
25397705;39.07338;-8.93324;-0.1559145;0.6819592
25397707;39.07237;-8.93386;-0.1559253;0.6819416
25397709;39.07233;-8.933663;-0.1559218;0.6819407
25397711;39.08028;-8.932314;-0.1558983;0.6820795
25397713;39.08025;-8.932143;-0.1558953;0.6820791
25397714;39.07894;-8.932611;-0.1559035;0.6820561
25397716;39.07892;-8.932439;-0.1559005;0.6820558
25397718;39.07703;-8.932858;-0.1559078;0.6820229
25397720;39.07702;-8.932686;-0.1559048;0.6820226
25397722;39.08592;-8.93033;-0.1558637;0.682178
25397723;39.08588;-8.930164;-0.1558608;0.6821773
25397724;39.08455;-8.930867;-0.155873;0.6821541
25397725;39.08451;-8.9307;-0.1558701;0.6821534
25397726;39.0829;-8.931487;-0.1558839;0.6821254
25397727;39.08287;-8.931319;-0.1558809;0.6821247
25397728;39.0817;-8.9319;-0.1558911;0.6821044
25397729;39.08167;-8.931732;-0.1558881;0.6821038
25397730;39.08995;-8.929968;-0.1558573;0.6822484
25397731;39.08997;-8.929795;-0.1558543;0.6822486
25397732;39.08905;-8.929847;-0.1558552;0.6822326
25397733;39.08905;-8.929673;-0.1558522;0.6822327
25397734;39.08788;-8.929854;-0.1558554;0.6822122
25397735;39.08787;-8.929681;-0.1558523;0.6822121
25397736;39.08689;-8.93;-0.1558579;0.6821949
25397737;39.08687;-8.929828;-0.1558549;0.6821946
25397738;39.09428;-8.932183;-0.155896;0.6823238
25397739;39.09434;-8.932029;-0.1558933;0.6823249
25397740;39.09282;-8.931222;-0.1558792;0.6822984
25397741;39.09288;-8.931067;-0.1558765;0.6822995
25397742;39.09201;-8.930705;-0.1558702;0.6822843
